tBodyAcc-mean-X,tBodyAcc-mean-Y,tBodyAcc-mean-Z,tBodyAcc-std-X,tBodyAcc-std-Y,tBodyAcc-std-Z
2.3989663e-001,-1.69E-02,-1.06E-01,-3.02E-01,-1.76E-01,-1.32E-01
3.7124620e-001,-2.89E-02,-9.18E-02,-2.87E-01,-8.97E-02,-1.43E-01
3.0973777e-001,-2.05E-02,-1.54E-01,-3.20E-01,1.2907541e-002,-1.12E-01
2.4762069e-001,-4.44E-02,-1.58E-01,-3.61E-01,3.1495318e-002,-8.10E-02
2.0742070e-001,-1.57E-02,-1.94E-01,-4.04E-01,1.8932704e-002,-6.18E-02
2.7272383e-001,-6.77E-03,-1.35E-01,-3.50E-01,-4.82E-02,-6.94E-02
3.0074386e-001,-2.53E-02,-4.08E-02,-2.91E-01,-1.53E-01,-9.92E-02
2.8538822e-001,1.8487718e-002,-4.52E-02,-9.51E-01,-8.61E-01,-9.17E-01
2.6786457e-001,-3.39E-02,-1.51E-01,-9.63E-01,-8.26E-01,-7.68E-01
2.8638326e-001,-3.54E-02,-1.94E-01,-9.77E-01,-8.38E-01,-7.90E-01
2.7394147e-001,-1.11E-02,-8.01E-02,-9.72E-01,-8.85E-01,-8.33E-01
2.7059768e-001,-2.85E-02,-9.01E-02,-9.73E-01,-8.69E-01,-8.66E-01
2.8190528e-001,-2.09E-02,-1.25E-01,-9.85E-01,-8.94E-01,-9.31E-01
2.8859303e-001,7.4879614e-003,-8.77E-02,-9.93E-01,-9.62E-01,-9.65E-01
2.8014142e-001,-5.39E-03,-7.70E-02,-9.93E-01,-9.45E-01,-9.79E-01
2.7736566e-001,-1.55E-02,-1.07E-01,-9.80E-01,-9.03E-01,-9.27E-01
2.8271894e-001,-9.18E-03,-1.18E-01,-9.75E-01,-8.78E-01,-9.28E-01
2.7864784e-001,-2.00E-02,-1.19E-01,-9.84E-01,-9.12E-01,-9.56E-01
2.7392004e-001,-2.61E-02,-1.20E-01,-9.92E-01,-9.31E-01,-9.62E-01
2.7193145e-001,-2.53E-02,-1.08E-01,-9.86E-01,-9.26E-01,-9.72E-01
2.7582189e-001,-2.18E-02,-1.08E-01,-9.86E-01,-9.37E-01,-9.80E-01
2.8231758e-001,-1.18E-02,-1.04E-01,-9.94E-01,-9.53E-01,-9.88E-01
2.8204844e-001,-9.01E-03,-1.08E-01,-9.83E-01,-9.50E-01,-9.72E-01
2.7962567e-001,-1.42E-02,-1.12E-01,-9.72E-01,-9.16E-01,-9.43E-01
2.7528576e-001,-1.67E-02,-8.12E-02,-9.75E-01,-9.29E-01,-9.29E-01
2.7398655e-001,-2.19E-02,-9.78E-02,-9.90E-01,-9.66E-01,-9.22E-01
2.7628297e-001,-2.64E-02,-1.31E-01,-9.98E-01,-9.82E-01,-9.70E-01
2.7526996e-001,-1.87E-02,-1.07E-01,-9.98E-01,-9.83E-01,-9.72E-01
3.0137859e-001,-9.90E-03,-1.58E-01,-9.55E-01,-8.39E-01,-9.04E-01
2.6256997e-001,-3.13E-02,-1.42E-01,-9.90E-01,-9.54E-01,-9.15E-01
2.7708688e-001,-2.13E-02,-1.04E-01,-9.93E-01,-9.72E-01,-9.77E-01
2.7589859e-001,-2.19E-02,-1.03E-01,-9.94E-01,-9.69E-01,-9.77E-01
2.7095191e-001,-2.76E-02,-9.60E-02,-9.93E-01,-9.59E-01,-9.78E-01
2.7748577e-001,-2.21E-02,-9.95E-02,-9.91E-01,-9.47E-01,-9.71E-01
2.8345040e-001,-1.10E-02,-9.70E-02,-9.91E-01,-9.49E-01,-9.72E-01
2.7866589e-001,-1.31E-02,-1.28E-01,-9.88E-01,-9.48E-01,-9.28E-01
2.8038492e-001,-6.89E-03,-1.36E-01,-9.86E-01,-9.44E-01,-9.25E-01
2.6413040e-001,-3.33E-02,-5.27E-02,-9.31E-01,-8.07E-01,-7.63E-01
2.8762532e-001,2.2798272e-003,-1.00E-01,-9.24E-01,-6.89E-01,-7.04E-01
2.9836684e-001,1.8888035e-002,-1.36E-01,-9.47E-01,-5.99E-01,-8.16E-01
2.6668079e-001,-3.37E-02,-6.75E-02,-9.49E-01,-6.04E-01,-8.70E-01
2.8001300e-001,-1.83E-02,-8.37E-02,-9.65E-01,-6.61E-01,-8.73E-01
2.8859376e-001,-5.52E-03,-9.06E-02,-9.69E-01,-7.16E-01,-8.66E-01
2.7219011e-001,-2.49E-02,-1.17E-01,-9.61E-01,-6.98E-01,-8.52E-01
2.6515456e-001,-3.81E-02,-1.34E-01,-9.62E-01,-6.76E-01,-8.80E-01
2.8473771e-001,-1.50E-03,-9.02E-02,-9.70E-01,-7.72E-01,-8.49E-01
3.1157053e-001,8.8233147e-002,-4.84E-02,-9.57E-01,-5.90E-01,-7.60E-01
2.6586497e-001,-1.23E-02,-3.57E-02,-9.25E-01,-2.76E-01,-7.19E-01
2.4453075e-001,-1.07E-01,-9.59E-02,-8.89E-01,-4.89E-01,-7.36E-01
2.8911970e-001,-2.01E-02,-1.65E-01,-8.98E-01,-6.77E-01,-7.96E-01
1.7805985e-001,5.9430594e-002,5.0861565e-002,-9.37E-01,-8.11E-01,-7.13E-01
2.7038027e-001,-3.32E-03,-1.12E-01,-9.80E-01,-8.85E-01,-9.29E-01
2.7417099e-001,-2.44E-02,-1.05E-01,-9.90E-01,-9.79E-01,-9.53E-01
2.6819263e-001,-1.80E-02,-9.04E-02,-9.92E-01,-9.80E-01,-9.83E-01
2.8260893e-001,-2.13E-02,-1.12E-01,-9.90E-01,-9.76E-01,-9.73E-01
3.1854364e-001,-3.35E-02,-1.54E-01,-9.80E-01,-9.76E-01,-9.45E-01
3.0745447e-001,-2.66E-02,-1.43E-01,-9.75E-01,-9.61E-01,-9.29E-01
2.7016124e-001,-1.20E-02,-9.95E-02,-9.90E-01,-9.83E-01,-9.75E-01
2.8674796e-001,-1.68E-02,-1.18E-01,-9.89E-01,-9.75E-01,-9.66E-01
2.8923093e-001,-1.60E-02,-1.22E-01,-9.91E-01,-9.78E-01,-9.73E-01
2.7521673e-001,-1.39E-02,-1.10E-01,-9.95E-01,-9.87E-01,-9.81E-01
2.9001371e-001,-1.58E-02,-1.31E-01,-9.88E-01,-9.62E-01,-9.58E-01
2.9324516e-001,-1.25E-02,-1.35E-01,-9.87E-01,-9.39E-01,-9.59E-01
2.7675019e-001,-1.26E-02,-1.10E-01,-9.91E-01,-9.46E-01,-9.71E-01
2.7257508e-001,-1.53E-02,-1.01E-01,-9.83E-01,-9.44E-01,-9.55E-01
2.7375475e-001,-1.35E-02,-1.03E-01,-9.71E-01,-9.38E-01,-9.41E-01
2.7186677e-001,-1.34E-02,-9.97E-02,-9.63E-01,-9.40E-01,-9.53E-01
2.6729688e-001,-1.02E-02,-9.75E-02,-9.40E-01,-9.18E-01,-9.48E-01
2.9265166e-001,-3.64E-02,-1.22E-01,-9.28E-01,-8.64E-01,-9.19E-01
3.1614772e-001,-4.65E-02,-1.50E-01,-9.51E-01,-8.89E-01,-9.19E-01
2.6946716e-001,-5.30E-02,-1.96E-01,-9.65E-01,-6.08E-01,-6.95E-01
2.8018146e-001,9.3835692e-003,-1.36E-01,-9.77E-01,-8.83E-01,-7.97E-01
2.6996961e-001,-2.54E-02,-1.51E-01,-9.85E-01,-9.42E-01,-8.56E-01
2.7247503e-001,-3.06E-02,-1.33E-01,-9.88E-01,-9.49E-01,-8.37E-01
2.7273188e-001,-2.98E-02,-9.11E-02,-9.87E-01,-9.41E-01,-9.21E-01
2.8215493e-001,-1.19E-02,-9.07E-02,-9.90E-01,-9.35E-01,-9.17E-01
2.8324812e-001,-9.39E-03,-8.55E-02,-9.94E-01,-9.51E-01,-9.33E-01
2.7587669e-001,-1.91E-02,-1.35E-01,-9.96E-01,-9.75E-01,-9.62E-01
2.7631342e-001,-1.54E-02,-1.37E-01,-9.94E-01,-9.73E-01,-9.61E-01
2.7694893e-001,-1.76E-02,-1.15E-01,-9.88E-01,-9.57E-01,-9.70E-01
2.7665479e-001,-1.96E-02,-9.76E-02,-9.88E-01,-9.55E-01,-9.63E-01
2.7175704e-001,-3.05E-02,-1.07E-01,-9.92E-01,-9.46E-01,-9.44E-01
2.6768908e-001,-3.60E-02,-1.28E-01,-9.93E-01,-9.45E-01,-9.56E-01
2.7610977e-001,-1.80E-02,-1.05E-01,-9.93E-01,-9.47E-01,-9.59E-01
2.8202614e-001,-1.25E-02,-9.03E-02,-9.94E-01,-9.73E-01,-9.79E-01
2.7865799e-001,-1.89E-02,-9.98E-02,-9.94E-01,-9.76E-01,-9.73E-01
2.7602829e-001,-1.97E-02,-1.09E-01,-9.95E-01,-9.76E-01,-9.72E-01
2.7532889e-001,-1.79E-02,-1.20E-01,-9.94E-01,-9.81E-01,-9.81E-01
2.7881826e-001,-1.27E-02,-1.24E-01,-9.91E-01,-9.66E-01,-9.80E-01
2.7890845e-001,-1.10E-02,-1.16E-01,-9.83E-01,-9.52E-01,-9.72E-01
2.7551864e-001,-1.90E-02,-1.02E-01,-9.80E-01,-9.36E-01,-9.41E-01
2.7641960e-001,-2.21E-02,-8.08E-02,-9.78E-01,-9.06E-01,-9.03E-01
2.8276056e-001,-2.11E-03,-1.10E-01,-9.75E-01,-8.77E-01,-8.85E-01
3.0314603e-001,-3.79E-02,-7.71E-02,-9.72E-01,-7.93E-01,-8.97E-01
2.6221891e-001,-3.27E-02,-1.13E-01,-9.87E-01,-9.49E-01,-9.69E-01
3.0197138e-001,-9.79E-03,-1.13E-01,-9.67E-01,-9.43E-01,-9.72E-01
3.2080202e-001,-5.99E-03,-1.16E-01,-9.71E-01,-9.42E-01,-9.71E-01
2.8150132e-001,-1.97E-02,-1.09E-01,-9.83E-01,-9.61E-01,-9.85E-01
2.7032666e-001,-2.03E-02,-1.08E-01,-9.95E-01,-9.87E-01,-9.92E-01
2.7867881e-001,-1.58E-02,-1.08E-01,-9.96E-01,-9.97E-01,-9.93E-01
2.8254604e-001,-1.54E-02,-1.06E-01,-9.98E-01,-9.94E-01,-9.92E-01
2.7614585e-001,-2.04E-02,-1.07E-01,-9.95E-01,-9.83E-01,-9.94E-01
2.7109905e-001,-2.65E-02,-1.02E-01,-9.96E-01,-9.88E-01,-9.94E-01
2.8410408e-001,-1.97E-02,-1.06E-01,-9.95E-01,-9.81E-01,-9.89E-01
2.7228419e-001,-9.63E-03,-1.14E-01,-9.78E-01,-9.56E-01,-9.63E-01
2.6874047e-001,-1.13E-02,-1.13E-01,-9.68E-01,-9.27E-01,-9.03E-01
2.8052592e-001,-3.07E-02,-9.70E-02,-9.59E-01,-8.98E-01,-8.48E-01
2.8547260e-001,-3.03E-02,-9.52E-02,-9.56E-01,-8.59E-01,-8.17E-01
3.0942681e-001,2.9878996e-003,-1.28E-01,-9.65E-01,-8.74E-01,-8.39E-01
2.9453165e-001,-2.64E-03,-1.25E-01,-9.58E-01,-9.20E-01,-8.89E-01
2.5638585e-001,-3.00E-02,-9.82E-02,-9.66E-01,-9.59E-01,-9.32E-01
2.9708913e-001,-3.50E-02,-1.14E-01,-8.56E-01,-7.37E-01,-7.18E-01
2.3018190e-001,-3.90E-02,-6.60E-02,-9.10E-01,-8.67E-01,-8.66E-01
3.3315535e-001,-5.57E-03,-1.27E-01,-9.64E-01,-9.58E-01,-9.53E-01
2.5166235e-001,-1.91E-02,-1.04E-01,-9.60E-01,-9.67E-01,-9.66E-01
2.5530919e-001,-2.16E-02,-1.04E-01,-9.38E-01,-9.44E-01,-9.37E-01
2.7986705e-001,-2.35E-02,-1.04E-01,-9.45E-01,-9.33E-01,-9.31E-01
2.4766588e-001,-2.09E-02,-9.68E-02,-9.69E-01,-9.52E-01,-9.67E-01
2.3298660e-001,-1.29E-02,-1.07E-01,-9.69E-01,-9.74E-01,-9.79E-01
2.2844689e-001,-1.90E-02,-1.02E-01,-9.86E-01,-9.74E-01,-9.85E-01
2.5761891e-001,-2.20E-02,-1.02E-01,-9.87E-01,-9.85E-01,-9.87E-01
2.8536677e-001,-1.69E-02,-1.11E-01,-9.81E-01,-9.74E-01,-9.85E-01
2.9089926e-001,-1.61E-02,-1.07E-01,-9.83E-01,-9.72E-01,-9.86E-01
2.8707300e-001,-1.50E-02,-1.12E-01,-9.88E-01,-9.80E-01,-9.84E-01
2.7382832e-001,-1.72E-02,-1.11E-01,-9.77E-01,-9.70E-01,-9.84E-01
2.8614802e-001,-1.67E-02,-1.07E-01,-9.69E-01,-9.68E-01,-9.88E-01
2.9086272e-001,-1.65E-02,-1.09E-01,-9.75E-01,-9.74E-01,-9.88E-01
2.7177647e-001,-2.05E-02,-1.05E-01,-9.83E-01,-9.76E-01,-9.87E-01
2.6893499e-001,-1.99E-02,-1.03E-01,-9.81E-01,-9.73E-01,-9.82E-01
2.6313665e-001,-2.04E-02,-1.04E-01,-9.85E-01,-9.79E-01,-9.85E-01
2.7777042e-001,-1.70E-02,-1.11E-01,-9.87E-01,-9.85E-01,-9.91E-01
2.9270145e-001,-1.74E-02,-1.10E-01,-9.84E-01,-9.78E-01,-9.73E-01
2.9749035e-001,-1.69E-02,-1.10E-01,-9.88E-01,-9.74E-01,-9.71E-01
2.6460094e-001,-1.85E-02,-1.05E-01,-9.79E-01,-9.77E-01,-9.82E-01
2.9598303e-001,-1.53E-02,-1.12E-01,-9.49E-01,-9.74E-01,-9.71E-01
2.8656312e-001,-7.71E-03,-1.03E-01,-4.88E-01,-2.64E-01,-2.58E-01
2.1747187e-001,1.1114605e-002,-1.15E-01,-4.15E-01,-1.85E-01,-3.98E-01
2.3249008e-001,-1.81E-02,-8.03E-02,-3.55E-01,-1.03E-01,-3.92E-01
3.4999841e-001,-2.05E-02,-6.81E-02,-3.66E-01,-1.30E-01,-3.25E-01
3.7273706e-001,-3.89E-02,-1.02E-01,-4.13E-01,-8.76E-02,-3.50E-01
2.5994561e-001,-3.47E-02,-1.33E-01,-4.27E-01,-1.20E-01,-3.68E-01
2.2870677e-001,-1.88E-02,-7.96E-02,-4.06E-01,-1.74E-01,-3.11E-01
2.4091421e-001,-2.58E-02,-1.02E-01,-4.29E-01,-9.91E-02,-3.70E-01
2.6850012e-001,-3.34E-03,-1.53E-01,-4.77E-01,-1.08E-01,-3.95E-01
3.1003248e-001,-3.15E-03,-2.99E-03,-4.67E-01,-1.75E-01,-3.26E-01
2.5851994e-001,1.5859976e-002,-1.04E-01,-3.84E-01,-1.81E-01,-3.86E-01
3.2088985e-001,1.6082658e-002,-1.42E-01,-2.93E-01,-1.59E-01,-3.70E-01
3.4074009e-001,-1.03E-02,-1.27E-01,-3.38E-01,-2.20E-01,-3.56E-01
2.7868677e-001,-1.87E-02,-1.20E-01,-4.04E-01,-2.22E-01,-4.20E-01
2.7130001e-001,9.6620789e-003,-1.14E-01,-4.76E-01,-1.46E-01,-3.57E-01
3.1950035e-001,-2.09E-03,-9.21E-02,-3.65E-01,-2.36E-01,-3.82E-01
3.5481241e-001,-1.58E-02,-1.30E-01,-2.97E-01,-1.58E-01,-3.85E-01
2.5032661e-001,-2.44E-02,-1.47E-01,-2.98E-01,-1.59E-01,-3.62E-01
1.8722202e-001,-1.78E-02,-1.02E-01,-2.94E-01,-2.63E-01,-3.84E-01
2.9956555e-001,-2.32E-02,-5.65E-02,-2.86E-01,-2.50E-01,-3.16E-01
3.3158983e-001,-3.56E-02,-6.70E-02,-2.66E-01,-1.30E-01,-3.17E-01
2.2204864e-001,-4.27E-02,-1.23E-01,-2.54E-01,-6.88E-02,-3.79E-01
2.1380137e-001,4.6664903e-003,-1.33E-01,-2.85E-01,-9.33E-02,-3.50E-01
3.3960166e-001,2.3380817e-002,-9.28E-02,-3.08E-01,-1.57E-01,-3.05E-01
3.9500183e-001,-1.25E-02,-1.47E-01,-3.00E-01,-1.34E-01,-2.79E-01
2.2991815e-001,-3.98E-02,-1.59E-01,-2.86E-01,-1.01E-01,-3.38E-01
1.6444582e-001,-2.40E-02,-4.22E-02,-3.04E-01,-1.31E-01,-3.74E-01
2.9857948e-001,-1.17E-02,-6.14E-02,-3.32E-01,-1.98E-01,-3.27E-01
2.8939983e-001,5.7057616e-003,-3.46E-02,-1.17E-01,-2.71E-01,-4.69E-01
2.2647463e-001,1.5893345e-002,-1.27E-01,-8.44E-02,-2.04E-01,-4.09E-01
2.3713725e-001,-1.55E-02,-1.33E-01,-1.63E-01,-4.59E-02,-3.06E-01
2.3507093e-001,-3.95E-02,-1.15E-01,-1.20E-01,-4.88E-02,-3.74E-01
3.8290255e-001,-8.80E-03,-1.27E-01,2.9255807e-002,-2.18E-02,-3.65E-01
3.6282073e-001,-8.88E-03,-1.76E-01,3.8300690e-002,-7.26E-02,-3.63E-01
2.1246936e-001,-5.50E-02,-7.80E-02,1.4498129e-002,-2.89E-02,-4.22E-01
1.9020338e-001,-5.94E-02,-3.11E-03,5.7716795e-002,3.1451471e-002,-5.39E-01
1.4131155e-001,-1.23E-01,-1.78E-01,-2.89E-01,-1.89E-01,-2.46E-01
3.0066600e-001,-5.30E-03,-7.53E-02,-2.79E-01,-2.27E-01,-2.90E-01
2.6002445e-001,1.6781507e-003,-3.19E-02,-2.71E-01,-1.73E-01,-3.84E-01
2.4633625e-001,-1.18E-02,-1.00E-01,-3.00E-01,-1.74E-01,-3.25E-01
2.0891063e-001,-2.78E-02,-8.86E-02,-3.37E-01,-2.66E-01,-2.69E-01
1.7920383e-001,-2.90E-02,-4.80E-02,-2.92E-01,-2.45E-01,-2.99E-01
2.8589797e-001,-1.05E-02,-1.21E-01,-2.89E-01,-2.87E-01,-2.96E-01
2.9630054e-001,-4.23E-02,-1.16E-01,-3.59E-01,-3.58E-01,-3.29E-01
3.0369379e-001,-4.45E-02,-1.20E-01,-3.44E-01,-3.41E-01,-3.31E-01
3.4373837e-001,-2.36E-02,-4.94E-02,-1.33E-01,-6.65E-02,-4.98E-01
4.1403520e-001,-4.44E-02,-1.19E-01,5.9708375e-002,-1.85E-02,-4.39E-01
3.9694189e-001,-1.71E-02,-1.57E-01,1.0451583e-001,5.8684933e-002,-3.71E-01
2.3932360e-001,-1.16E-02,-1.28E-01,4.8420271e-002,6.5300482e-003,-4.16E-01
2.1324095e-001,-1.96E-02,-1.32E-01,9.0755641e-002,2.6166115e-002,-3.65E-01
1.3120472e-001,2.1384823e-003,-1.59E-01,1.3691199e-001,1.3257950e-001,-3.52E-01
3.6642814e-001,-1.55E-02,-1.23E-01,2.1723731e-001,2.0676911e-001,-4.51E-01
4.8776424e-001,-2.37E-02,-4.94E-02,1.5963484e-001,1.4946788e-001,-5.27E-01
3.7885571e-001,-1.22E-02,-1.21E-01,5.6957661e-002,1.5399984e-001,-1.71E-01
4.2955530e-001,-3.08E-02,-5.07E-02,6.9297529e-002,8.2566727e-002,-5.39E-01
3.4221061e-001,-1.47E-02,-1.19E-01,8.3420024e-003,1.5881869e-001,-3.59E-01
1.5681168e-001,-1.96E-02,-1.43E-01,4.5862199e-002,1.5651141e-001,-3.46E-01
1.1253930e-001,-1.16E-03,-1.26E-01,1.8061455e-001,1.0823181e-001,-3.71E-01
2.7553897e-001,-2.78E-02,-9.66E-02,1.6524877e-001,1.3172268e-001,-2.98E-01
4.6497567e-001,-3.97E-02,-3.87E-02,1.4238712e-001,1.3961395e-001,-4.20E-01
3.0884175e-001,-2.59E-02,-1.11E-01,1.3935895e-001,8.4419841e-002,-4.98E-01
1.1688337e-001,-1.15E-01,-2.81E-01,-3.03E-01,-2.41E-01,-2.40E-01
2.0582218e-001,-5.45E-02,-1.34E-01,-3.21E-01,-3.35E-01,-2.63E-01
3.5070766e-001,-3.04E-02,-7.99E-02,-3.04E-01,-2.14E-01,-3.28E-01
3.3908036e-001,-1.61E-02,-1.06E-01,-2.53E-01,-2.90E-02,-3.02E-01
2.7067843e-001,-2.10E-02,-1.15E-01,-2.27E-01,-9.11E-02,-3.12E-01
3.1475167e-001,-8.62E-03,-7.79E-02,-2.46E-01,-1.35E-01,-3.25E-01
3.1470719e-001,7.8692096e-003,-1.06E-01,-2.87E-01,-1.72E-01,-2.90E-01
2.4664526e-001,-4.55E-03,-1.07E-01,-3.06E-01,-2.99E-01,-2.76E-01
2.6102045e-001,-2.12E-02,-1.05E-01,-2.99E-01,-2.83E-01,-2.76E-01
2.5076333e-001,2.8663682e-003,-1.23E-01,-3.33E-01,-3.10E-01,-2.44E-01
2.2498578e-001,-8.28E-02,-2.07E-01,-1.64E-01,-1.12E-01,-1.68E-01
3.5821791e-001,-2.96E-02,-1.74E-01,-2.15E-01,-1.64E-01,-2.11E-01
3.1268594e-001,-7.18E-03,-6.16E-02,-2.12E-01,-8.07E-02,-2.99E-01
2.8855652e-001,1.3788825e-003,-1.19E-01,-2.10E-01,-7.61E-02,-2.43E-01
2.4049277e-001,-1.55E-02,-1.67E-01,-2.69E-01,-1.89E-01,-3.16E-01
2.2159328e-001,-6.76E-02,-4.36E-02,-2.83E-01,-1.06E-01,-4.06E-01
2.7989032e-001,-1.81E-02,-5.06E-02,-2.68E-01,-1.24E-01,-3.36E-01
3.0952742e-001,2.0113405e-002,-1.28E-01,-2.78E-01,-2.45E-01,-3.82E-01
2.0967945e-001,-2.99E-02,-1.26E-01,-3.28E-01,-2.36E-01,-4.55E-01
2.7157824e-001,-6.27E-02,-3.23E-02,-9.46E-01,-5.83E-01,-6.66E-01
2.8801834e-001,-1.31E-02,-8.68E-02,-9.70E-01,-8.58E-01,-8.13E-01
2.6813500e-001,-3.05E-02,-9.09E-02,-9.84E-01,-9.11E-01,-8.34E-01
2.8211056e-001,-6.13E-03,-1.33E-01,-9.85E-01,-9.23E-01,-9.36E-01
2.8430829e-001,-5.96E-03,-1.00E-01,-9.88E-01,-9.43E-01,-9.70E-01
2.7633073e-001,-2.86E-04,-1.55E-01,-9.81E-01,-8.68E-01,-7.71E-01
2.7653751e-001,-4.41E-03,-1.49E-01,-9.66E-01,-7.96E-01,-6.63E-01
2.8163712e-001,-2.37E-02,-5.90E-02,-9.70E-01,-8.34E-01,-7.25E-01
2.8015130e-001,-2.57E-02,-9.39E-02,-9.85E-01,-9.19E-01,-8.29E-01
2.7660437e-001,-2.46E-02,-1.20E-01,-9.90E-01,-9.24E-01,-9.14E-01
2.7914690e-001,-1.72E-02,-1.08E-01,-9.88E-01,-8.99E-01,-9.07E-01
2.7595064e-001,-1.31E-02,-1.21E-01,-9.83E-01,-8.80E-01,-9.08E-01
2.7335081e-001,-1.99E-02,-1.00E-01,-9.81E-01,-9.00E-01,-9.31E-01
2.6904361e-001,-2.67E-02,-1.23E-01,-9.86E-01,-9.23E-01,-9.35E-01
2.7511114e-001,-1.98E-02,-1.27E-01,-9.92E-01,-9.37E-01,-9.49E-01
2.8579459e-001,-9.20E-03,-8.97E-02,-9.93E-01,-9.83E-01,-9.79E-01
2.5541007e-001,-4.83E-02,-1.31E-01,-9.72E-01,-8.95E-01,-9.46E-01
2.7609449e-001,-2.14E-02,-1.10E-01,-9.86E-01,-9.24E-01,-9.36E-01
2.8274610e-001,-1.73E-02,-8.66E-02,-9.91E-01,-9.39E-01,-9.56E-01
2.7674375e-001,-1.59E-02,-1.08E-01,-9.91E-01,-9.56E-01,-9.64E-01
2.7904064e-001,-1.35E-02,-1.14E-01,-9.90E-01,-9.50E-01,-9.69E-01
2.7364995e-001,-2.32E-02,-1.11E-01,-9.94E-01,-9.61E-01,-9.79E-01
2.7330702e-001,-2.00E-02,-1.10E-01,-9.96E-01,-9.70E-01,-9.82E-01
2.8036071e-001,-1.45E-02,-1.05E-01,-9.93E-01,-9.72E-01,-9.73E-01
2.8154689e-001,-1.51E-02,-1.04E-01,-9.93E-01,-9.77E-01,-9.78E-01
2.7443479e-001,-1.94E-02,-1.06E-01,-9.89E-01,-9.68E-01,-9.81E-01
2.7287248e-001,-2.04E-02,-1.12E-01,-9.89E-01,-9.69E-01,-9.83E-01
2.8134246e-001,-1.63E-02,-1.02E-01,-9.90E-01,-9.51E-01,-9.58E-01
2.8088259e-001,-1.82E-02,-9.60E-02,-9.89E-01,-9.46E-01,-9.51E-01
2.7588947e-001,-1.66E-02,-1.10E-01,-9.87E-01,-9.47E-01,-9.56E-01
2.7776525e-001,-1.07E-02,-1.30E-01,-9.87E-01,-9.53E-01,-9.59E-01
2.7922138e-001,-1.36E-02,-1.19E-01,-9.95E-01,-9.82E-01,-9.59E-01
2.7821235e-001,-1.59E-02,-9.86E-02,-9.97E-01,-9.82E-01,-9.70E-01
2.7964255e-001,-1.17E-02,-1.18E-01,-9.94E-01,-9.69E-01,-9.57E-01
2.7844805e-001,-1.47E-02,-1.10E-01,-9.91E-01,-9.59E-01,-9.51E-01
2.7790128e-001,-1.84E-02,-1.00E-01,-9.91E-01,-9.51E-01,-9.64E-01
2.7435590e-001,-4.85E-02,-8.91E-02,-9.70E-01,-7.69E-01,-8.46E-01
2.7536461e-001,-6.05E-03,-9.08E-02,-9.84E-01,-9.28E-01,-9.41E-01
2.6954004e-001,-1.27E-02,-1.04E-01,-9.68E-01,-9.55E-01,-9.59E-01
2.6093600e-001,-1.39E-02,-8.18E-02,-9.61E-01,-9.35E-01,-9.22E-01
2.6963511e-001,-1.04E-02,-9.22E-02,-9.69E-01,-9.25E-01,-8.94E-01
2.8135663e-001,-2.25E-02,-1.13E-01,-9.58E-01,-9.02E-01,-8.86E-01
2.7862149e-001,-3.63E-02,-1.07E-01,-9.62E-01,-9.12E-01,-9.06E-01
2.8531119e-001,-2.39E-02,-1.18E-01,-9.91E-01,-9.45E-01,-9.64E-01
2.8548410e-001,-1.15E-02,-1.23E-01,-9.94E-01,-9.86E-01,-9.85E-01
2.7041558e-001,-2.23E-02,-9.86E-02,-9.92E-01,-9.74E-01,-9.80E-01
2.6987789e-001,-2.80E-02,-9.64E-02,-9.90E-01,-9.76E-01,-9.73E-01
2.8370244e-001,-2.31E-02,-1.19E-01,-9.92E-01,-9.82E-01,-9.68E-01
2.9076624e-001,-1.71E-02,-1.28E-01,-9.93E-01,-9.71E-01,-9.73E-01
2.8094797e-001,-1.88E-02,-1.17E-01,-9.91E-01,-9.67E-01,-9.67E-01
2.3679688e-001,-6.63E-02,-2.43E-01,-9.73E-01,-8.70E-01,-6.98E-01
2.6725355e-001,-1.75E-02,-1.34E-01,-9.69E-01,-8.35E-01,-9.40E-01
2.9231418e-001,6.8160984e-004,-1.04E-01,-9.90E-01,-9.32E-01,-9.71E-01
2.7708668e-001,-1.71E-02,-1.07E-01,-9.94E-01,-9.64E-01,-9.77E-01
2.7890851e-001,-1.61E-02,-1.09E-01,-9.91E-01,-9.59E-01,-9.44E-01
2.8198198e-001,-1.65E-02,-1.02E-01,-9.93E-01,-9.75E-01,-9.33E-01
2.7776575e-001,-1.72E-02,-1.03E-01,-9.96E-01,-9.86E-01,-9.61E-01
2.7698174e-001,-1.79E-02,-1.07E-01,-9.96E-01,-9.91E-01,-9.80E-01
2.8118452e-001,-1.52E-02,-9.98E-02,-9.95E-01,-9.79E-01,-9.72E-01
2.7534388e-001,-2.52E-02,-9.28E-02,-9.91E-01,-9.51E-01,-9.70E-01
2.7494355e-001,-2.64E-02,-9.63E-02,-9.92E-01,-9.50E-01,-9.71E-01
2.8007552e-001,-9.93E-03,-1.10E-01,-9.96E-01,-9.73E-01,-9.78E-01
2.7860449e-001,-1.30E-02,-1.07E-01,-9.94E-01,-9.71E-01,-9.74E-01
2.7955034e-001,-1.92E-02,-1.04E-01,-9.91E-01,-9.64E-01,-9.61E-01
2.7616827e-001,-1.77E-02,-1.11E-01,-9.89E-01,-9.61E-01,-9.49E-01
4.0707544e-001,7.2753142e-002,-1.22E-01,-9.31E-01,-8.08E-01,-9.01E-01
2.8038764e-001,6.8394750e-003,-1.24E-01,-9.65E-01,-8.70E-01,-9.34E-01
